Occurance,Landcover,Dist_Road,Dist_Rail,Dist_WA,Dist_W
1,43,2.869397085,15128.42578,2292.590844,1193.577679
1,43,3.323238557,251.798224,835.8777812,147.3701549
1,43,3.754976772,3113.063326,1422.755896,65.19472249
1,43,0.384787985,3060.842486,177.1991374,206.4273994
1,43,5.917710998,541.5514774,1160.282207,953.4753245
1,43,4.163488054,4914.195558,1965.99321,712.6074066
1,43,2.096844114,1604.804215,1957.902076,742.2041721
1,43,0.319521204,17130.655,604.2477958,141.8463252
1,43,1.098984335,1517.828769,1033.507705,869.0229272
1,43,6.444233291,7337.138269,800.6412032,541.3474462
1,43,0.886336682,9973.511428,2008.240136,1597.560843
1,43,0.422289429,6040.663759,1970.421796,862.526494
1,43,0.909931986,91.94997432,286.2772978,363.508701
1,43,3.915155414,5356.877177,1507.613783,61.6586754
1,43,1.300035045,8957.548825,1630.380549,241.2414841
1,43,2.316686507,3897.781216,27.59678342,81.83273281
1,43,5.169223756,378.1826944,938.4086931,539.3955291
1,43,0,0,0,0
1,43,2.475155554,2716.445297,1497.064379,9.307916157
1,43,0.515343561,3639.878023,466.6827681,120.1387899
1,43,0.039578425,17289.49929,1554.740372,181.4356492
1,43,0.644942321,6253.408411,1848.459841,785.4651173
1,43,0.258902339,753.7802894,1100.400811,1116.007551
1,43,3.434074881,12669.39728,1463.399273,328.0219353
1,43,0.359021758,6583.915217,2305.589349,493.394635
1,43,3.640173308,15642.07103,840.8597454,838.8207622
1,43,7.106702238,2617.468058,470.6759568,186.5849497
1,43,4.406570785,5245.765166,1812.322465,131.8048277
1,43,1.557719649,1294.393852,2537.529893,456.7106732
1,43,1.122323329,20442.21369,1878.665117,338.233305
1,43,1.451933461,8985.977165,927.1998083,1059.090925
1,43,0.143609188,13802.85508,633.7053918,1112.166064
1,43,1.113796015,3356.162617,1763.420618,573.9023817
1,43,1.523975113,8417.551367,310.1408129,2177.333809
1,43,8.233466574,3655.751726,462.9852032,458.193893
1,43,2.042626285,692.8444186,833.0065189,335.5081323
1,52,6.929410078,544.3118434,174.9954822,564.5286348
1,52,4.895839769,22114.89582,543.7371988,484.2753525
1,52,0.361412362,4275.593697,170.8433733,835.3103135
1,52,1.449804067,12457.93164,2192.833608,1263.738367
1,52,0.972471628,1611.505356,445.5807574,573.6169017
1,52,2.899294308,11659.23528,582.1606284,1019.814526
1,52,0.645088766,12527.18535,2098.683454,1600.389837
1,52,0.765763518,19592.54257,1436.943309,289.8336758
1,52,2.441796935,952.2411652,271.5872333,602.6713698
1,52,2.380115305,1384.955132,922.5780464,153.5552883
1,52,0.578197219,2293.529115,874.9222116,897.3843286
1,52,0.597221599,1277.733937,332.300462,503.5588665
1,52,0.178431658,2233.212017,515.1773999,285.5439139
1,52,3.415848269,5299.228396,474.6503774,924.1044793
1,52,0.520059764,9632.024541,246.5459677,326.1154463
1,52,1.381617655,1693.752897,1606.393081,523.00191
1,52,0.84878234,17280.29066,659.9259538,907.4211191
1,52,8.200869792,317.9677687,266.2872442,410.8111879
1,52,1.465705453,3376.77312,1840.083983,797.1941439
1,52,-1,-1,-1,-1
1,52,0.461648855,403.2322631,1997.261703,123.0003792
1,52,9.641931781,3542.489525,587.8361266,608.4282618
1,52,1.370771223,4757.887768,84.6891182,80.35048892
1,52,0.852198161,7955.039881,310.856501,314.2224679
1,52,0.279233572,5654.886913,365.8054939,33.69070266
1,52,1.30669799,2560.497185,683.151122,52.87393149
1,52,9.34586528,2869.368012,768.0023297,422.7352766
1,52,2.159205992,3132.525971,859.4167429,206.7258437
1,52,2.904528688,1233.628072,2546.654636,42.26745199
1,52,-1,-1,-1,-1
1,52,-1,-1,-1,-1
1,52,4.436376722,384.3149415,250.5434657,1293.915005
1,52,0.618164599,1856.485036,757.2689395,146.5323298
1,52,0.906418041,11215.50879,1079.630651,319.4075167
1,52,3.940749597,552.2175185,414.1886951,357.3535045
1,52,4.81187919,5808.492207,550.1918528,435.0299847
1,52,0.068633249,7132.922843,363.1823317,1451.78067
1,52,1.148562836,2826.680482,773.4451673,887.1016633
1,52,1.924273487,1434.528132,434.1913653,434.029979
1,52,0.354097568,2434.545139,1826.297353,136.3261739
1,52,-1,-1,-1,-1
1,52,3.206292906,2979.315837,2942.705439,2933.804577
1,52,301.3769973,20694.13707,0,476.8430109
1,52,1.87326674,591.6373083,835.1968125,152.1154175
1,52,8.441232812,268.0080064,1996.668795,2161.574105
1,52,6.95171942,6434.24097,545.5669084,242.9348382
1,52,4.759065604,5347.111666,2355.949294,2046.75847
1,52,-1,-1,-1,-1
1,52,-1,-1,-1,-1
1,52,2.108539552,10.5508991,1714.428813,1691.63654
1,52,0.497920067,1443.562644,2343.142851,96.55434635
1,52,3.855687186,1325.455779,3816.33964,444.7254494
1,52,-1,-1,-1,-1
1,52,2.429008116,1828.642306,1790.696272,3.81019531
1,52,2.297761545,7287.968824,582.7929088,801.0045686
1,52,-1,-1,-1,-1
1,52,1.341699598,1539.113031,798.2213508,1156.016407
1,52,1.87722664,7023.934413,660.874933,815.7487126
1,52,-1,-1,-1,-1
1,52,1.376023317,802.078216,3751.873655,1054.707838
1,52,6.355577118,24516.32557,1067.852631,353.6598615
1,52,0.543338575,617.6422798,3965.257796,1314.135296
1,52,0.543338575,617.6422798,3965.257796,1314.135296
1,52,0.239875699,12410.66466,3013.21588,302.7207316
1,71,2.763802928,11936.55464,508.1883938,255.5368736
1,71,0.196194598,19.33166049,2206.593698,1155.617823
1,71,235.9185357,12501.62495,3048.079713,1328.398984
1,71,1.553729074,11002.14547,3799.907335,1680.525167
1,71,2.054905062,1530.373872,589.1463606,54.77389432
1,71,0.275095051,2472.964757,1545.557828,258.4939576
1,71,2.208494222,8402.446948,456.4616848,1028.759268
1,71,1.788000611,10712.3278,2206.984975,1339.603318
1,71,3.42392763,3057.441273,757.1929623,525.2783323
1,71,4.707489726,4584.532134,532.9072256,48.05095171
1,71,2.389759584,3106.066035,2168.859327,705.0899628
1,71,0.046585015,9279.279304,550.9493291,757.2088334
1,71,7.919479462,263.8718321,449.1621626,22.19437397
1,71,0.60955284,2657.787065,517.9182079,838.8227016
1,71,0.413169789,9021.708439,1507.367783,1224.996562
1,71,1.028339544,1195.543174,892.1132565,442.2684545
1,71,0.084680641,9222.049791,1935.192921,640.0054649
1,71,2.508027929,9255.854688,258.6164161,156.8714607
1,71,1.800564336,1173.944428,591.8250276,780.6013008
1,71,10.95159463,6079.474096,653.8054411,719.2880204
1,71,9.241080112,1903.263668,181.6885533,749.8960885
1,71,1.780468837,167.9713083,617.7131587,1423.019675
1,71,2.883511401,3507.40487,639.8480238,157.1220026
1,71,0.047145772,44.63728924,1226.502302,316.5387464
1,71,1.596770066,1354.865679,6233.02299,736.2454743
1,71,1.451042549,11907.11803,647.2177789,226.6459362
1,71,2.256710697,852.5784118,931.863807,285.2921167
1,71,0.806553464,5643.12051,1219.726413,1912.227398
1,71,2.468798887,3866.742516,697.7025205,582.8640388
1,71,1.163905334,18965.39098,1264.578695,1139.51309
1,71,12.52873328,2354.200766,897.552267,493.9871137
1,71,7.571764493,12094.27751,2078.263227,12.79109993
1,71,5.486392036,6799.083267,2090.530757,459.1796689
1,71,2.278158472,11406.59701,2312.373368,1166.511893
1,71,1.116035934,5840.54659,1861.790615,664.0939439
1,71,5.223898648,24243.801,2375.611011,120.435861
1,71,3.483817116,5154.824685,508.0978526,73.02474203
1,71,1.515959119,6679.608518,2881.153059,1229.094601
1,71,1.688258354,9440.755075,957.8867533,413.417278
1,71,3.240052017,1242.20919,499.4507424,487.1868502
1,71,200.664043,2146.800259,407.6776441,374.0685756
1,71,0.471383036,12325.01977,703.6205208,477.7596464
1,71,0.21716841,13323.88898,482.5063758,1282.904652
1,71,18.36335478,1602.511029,146.4546067,1243.0716
1,71,715.3032329,7723.356014,2976.271865,19.5479205
1,71,715.3032329,7723.356014,2976.271865,19.5479205
1,71,2.604178792,9346.607337,685.519415,548.9895643
1,71,5.060423819,61.28900651,1192.936754,2111.790866
1,71,9.35561844,14264.18607,458.470921,410.4610849
1,71,1.135053356,11887.24282,1645.575242,908.5615296
1,71,0.111687676,1325.480802,818.6698294,293.2859163
1,71,0.125581136,17993.21316,1489.629396,564.0741344
1,71,11.37933732,335.4632089,1257.472868,113.7392807
1,71,2.785344941,20221.40583,90.80785373,1553.193292
1,71,2.190692953,2614.979783,792.1648456,175.9203025
1,71,2.815173237,2990.016006,2145.030276,440.6033682
1,71,1.283816762,12711.29811,1628.071621,503.4511098
1,71,0.869095673,19135.96404,2052.648227,1057.293695
1,71,3.315270683,8931.997065,2272.70087,88.2578395
1,71,0.29768399,46.26439708,4115.568183,127.8264252
1,71,6.265037566,1514.731943,6116.516561,940.9907533
1,71,3.357540256,1311.044529,613.4974724,173.0075914
1,71,2.013080536,20040.82584,1294.487314,1983.647492
1,71,0.018483749,1441.974461,212.5214323,189.0784417
1,71,6.329838993,9125.067364,1251.814505,178.5214463
1,71,107.3362387,2480.279921,0,1348.328346
1,71,0.515506482,3999.386847,62.41465298,22.18891827
1,71,0.09215406,12986.34845,221.8975789,1685.130936
1,71,1.219141809,1817.954504,302.9872452,358.3425817
1,71,17.61652552,16795.5064,1539.465609,1425.616831
1,71,1.343330211,9.180277943,232.906951,122.2728035
1,71,2.147878993,516.1105714,1018.084059,772.8758995
1,71,1.571516052,363.8420139,47.49337671,361.7935701
1,71,0.72357351,16788.75637,1388.556077,1889.123484
1,71,7.067354818,205.0047045,2148.182654,1479.183435
1,81,2.107612066,21431.32803,609.4326306,13.15854885
1,81,5.792169034,3054.535873,2616.562736,1197.525667
1,81,0.699402871,1420.220196,956.0239797,484.7657435
1,81,1.103376395,7682.811319,544.5938107,1697.722065
1,81,0.120949502,2097.257835,978.8164663,713.595335
1,81,2.565509427,2168.012289,47.34295462,52.80120226
1,81,0.765776534,16675.44019,290.8110215,83.37092586
1,81,0.201745227,6248.968641,1055.043905,503.3029496
1,81,2.703831344,1904.349744,3637.440519,697.3762861
1,81,0,0,0,0
1,81,0.640167998,46.52690155,3162.760742,1579.714308
1,81,3.766360891,49.20014976,356.0411352,269.5484765
1,81,1.111363236,12753.2877,387.8448584,28.71555776
1,81,0.233243485,4483.997761,4131.819357,3286.82579
1,81,0.941020925,9306.219199,1069.29563,708.4220361
1,81,6.514858166,1030.00817,3087.072788,102.2350063
1,81,5.401835307,19862.175,154.6173768,371.9346544
1,81,0.263292793,12972.47428,1390.021467,609.8419259
1,81,0.508729115,5181.596179,1930.78251,407.3501309
1,81,0.397484698,4874.267842,1057.782248,1193.728753
1,81,2.567249021,2025.671952,791.7988264,76.64664803
1,81,4.447049734,21631.39366,2865.892515,269.2439375
1,81,2.292915542,376.834751,982.981539,245.9229166
1,81,1.113921496,5162.635314,2155.314046,591.5155561
1,81,0.49377527,19694.7057,1319.669262,518.9035539
1,81,15.34062965,11908.97981,1135.39345,121.6218398
1,81,0.233513519,5302.751358,337.8463379,288.5124778
1,81,5.639787942,507.6473865,1084.444594,273.5272319
1,81,0.446675973,3168.45382,2423.446671,543.9545694
1,81,2.563106757,1053.605188,896.3248374,1349.104274
1,81,45.38571308,13384.34264,4878.03869,101.4907336
1,81,1.863770897,292.2711465,955.9571284,254.1659766
1,81,0.780125147,14408.06794,1032.907677,859.9301881
1,81,3.770525052,2423.596103,555.4814225,881.9645323
1,81,0.76011068,1525.65216,603.6253635,675.911835
1,81,3.875753503,1192.974537,573.8708052,28.11054357
1,81,7.483118101,1519.921376,254.2459459,77.85586382
1,81,1.883364507,3903.515569,660.7745353,552.3255016
1,81,14.58145785,281.9209241,961.7476928,338.7266641
1,81,2.216062372,1449.154102,1238.143784,287.1767232
1,81,12.36481333,793.8741552,672.8638162,1010.15442
1,81,12.36481333,793.8741552,672.8638162,1010.15442
1,81,5.418059484,1428.134322,2002.33067,811.3294628
1,81,5.114289842,12554.54911,2144.336181,1197.14502
1,81,1.133126911,24961.46183,2280.797889,213.9723104
1,81,0.236713561,1298.876072,2717.36907,260.9155568
1,81,2.139540567,48.51396347,55.4166593,1602.516248
1,81,5.545395967,4004.852143,766.7992369,2202.17994
1,81,1.195821251,12627.15622,1770.506822,1693.343382
1,81,2.236716952,2499.669602,1087.112077,156.7190037
1,81,3.183236108,7179.653113,1802.489223,2701.874939
1,81,2.940153908,10868.40015,110.4362197,110.7171127
1,81,2.290687369,10925.85214,119.8028772,120.7693722
1,81,1.373425455,12405.23354,2331.708777,1006.470063
1,81,0.098112733,4619.288796,590.6744406,1689.22035
1,81,0.621103479,1783.862948,1185.395959,475.8416894
1,81,2.156833491,259.1803621,1448.96658,1084.564393
1,81,3.686611562,6914.241384,485.3088557,100.6366254
1,81,0.913815973,16073.71097,654.5327531,531.0241281
1,81,3.253859747,2128.540369,90.57187323,95.82995358
1,81,4.718893995,11638.36888,396.4224776,255.0464301
1,81,3.358545164,3372.713729,1854.744428,725.4972122
1,81,0.114131003,7791.676601,1455.929188,1325.909859
1,81,3.82659966,469.9458188,1889.678071,147.2567498
1,81,3.534395521,5124.475793,1007.838969,1243.104727
1,81,0.650126545,7410.54857,432.1990051,637.8819095
1,81,2.194713884,1041.055764,227.5656104,87.21454006
1,81,2.037381086,5404.540473,525.4673806,143.7496843
1,81,1.737875205,532.6283516,213.5275375,295.9662516
1,81,52.49826936,1286.529287,2222.205803,1254.268041
1,81,1.159420344,9478.12733,1082.488433,388.3450055
1,81,2.182356842,1862.175802,1065.900289,183.5250311
1,81,0.868274875,11393.53829,2366.344596,646.5224322
1,81,2.679193758,15637.49235,2355.41491,297.1985728
1,81,0.787979627,24145.58858,1292.770391,527.6530502
1,81,2.050270635,1342.136411,612.4318865,433.6072167
1,81,8.675975474,1424.031868,2176.345727,1062.241305
1,81,52.49854325,1029.56751,1501.357607,510.9246632
1,81,19.1033389,15726.76608,2354.752094,226.968111
1,81,8.847175884,1025.643665,3446.912134,227.2527671
1,81,1.038991135,19779.47223,860.5300623,351.0281139
1,81,1.278221061,19600.48636,1342.695562,403.130509
1,81,1.37768533,19619.84363,1505.676569,326.3282612
1,81,0.426603235,9546.122176,797.2219021,456.1635766
1,81,0.079279949,13048.79342,1596.289409,381.8183702
1,81,2.836036676,3193.266041,371.2486453,860.5887421
1,81,0.405963947,12739.88973,1715.013303,669.6245115
1,81,1.751762213,25494.62644,2591.203426,325.8237494
1,81,3.504576292,13164.68348,1277.092292,523.5417907
1,81,2.414899721,20864.73822,2210.470559,502.5180617
1,81,2.416517418,1048.151152,2345.025458,368.8397606
1,81,2.04216726,22.72741141,2858.233597,2453.281608
1,81,0.670285247,399.0925014,795.5608516,677.03858
1,81,4.507785288,3016.397128,2112.294304,422.6893794
1,81,38.87676984,378.0808697,575.5540405,126.5106433
1,81,5.854266659,3662.222412,925.002908,236.4471052
1,81,1.409886673,3398.541303,1876.451358,940.1226651
1,81,42.24074794,18072.46884,2528.654921,1184.253612
1,81,-1,-1,-1,-1
1,81,3.149147982,1731.090345,723.9775478,63.72456481
1,81,1.924073658,18.44040144,2029.750237,183.5443053
1,81,2.342948643,256.0129109,361.7105037,1333.239868
1,81,2.342948643,256.0129109,361.7105037,1333.239868
1,81,1.810376672,6144.255925,675.9350491,558.1318617
1,81,-1,-1,-1,-1
1,81,-1,-1,-1,-1
1,81,-1,-1,-1,-1
1,81,2.301459779,5449.953049,571.703476,1045.707649
1,81,-1,-1,-1,-1
1,81,1.705305787,26962.97796,1015.169158,475.3180612
1,81,3.350782782,14167.4873,1072.283324,708.5836027
1,81,1.01201719,10199.4648,115.9360276,78.39034822
1,81,7.965333834,3887.281158,895.7358259,2060.260253
1,81,531.5190937,2748.964327,49.55231134,48.52373047
1,81,-1,-1,-1,-1
1,81,166.1917369,7147.128267,1060.009228,760.120613
1,81,0.652008428,3052.806462,1590.983529,197.5991856
1,81,9.598102389,53.50171126,4056.340082,1422.962067
1,81,-1,-1,-1,-1
1,81,1.221221533,110.0178026,3792.586171,1664.287218
1,81,1.223589555,41.69534678,3912.373171,449.7473904
1,81,0.069469534,5722.1,453.1761995,460.8242986
1,81,1.562705928,3896.000447,734.5175916,124.226572
1,81,7.049390859,29.64557754,3141.459561,1432.82566
1,81,0.60355439,6219.482108,1816.502693,2002.779125
1,81,79.51082959,558.255745,2693.834821,406.7006465
1,81,1.989612762,388.6924475,1223.378068,66.31392512
1,81,1.297658075,12869.48752,985.0404141,1237.172287
1,81,1.631135714,253.3652282,616.2964212,1634.799447
1,81,1.220099349,3743.239043,2573.511232,240.3380582
1,81,1.732160388,1041.902427,718.8203075,326.2605883
1,81,9.039184299,3803.491425,869.606874,2281.22576
1,81,2.057508303,730.7436704,255.7609383,240.4965619
1,81,0.927310824,12403.21766,361.8418216,1204.367054
1,81,4.397362764,8.556305615,1058.745328,1889.792308
1,81,0.224484925,1722.295927,2194.026012,2.166008723
1,81,0.25552723,314.371366,5018.778853,1663.107306
1,81,7.035891242,957.2290326,1070.143027,2147.031534
1,81,0.365058285,17414.87812,95.13022986,28.6744618
1,81,1.252901813,16490.70322,850.6374119,168.0595477
1,81,3.698157224,816.6401148,436.4814494,236.9175212
1,81,2.794435749,17997.98015,264.5348695,315.2613633
1,81,2.850875912,10422.43314,544.211252,75.10703097
1,81,2.535507963,16907.43899,1081.886622,1238.98999
1,81,4.264832366,1454.062573,193.3553302,116.7796126
1,81,4.145240204,249.2397041,447.2789498,817.0143986
1,81,1.390105781,18755.16964,418.951586,684.6605826
1,81,2.690301006,7981.720931,114.7825571,273.4832507
1,81,0,0,0,0
1,81,0.089552754,12659.79365,2118.34757,1839.301475
1,81,3.148449207,10878.04867,1160.721766,480.5009455
1,81,2.824142879,1803.823913,385.0812502,389.2184293
1,81,3.161347289,12693.51053,2146.941551,1857.281747
1,81,0.096416668,306.3488645,334.1615111,504.073355
1,81,1.182967996,1420.078175,651.8514414,306.2941595
1,81,4.586436943,410.8726616,1270.009019,833.779417
1,81,1.282339296,466.731013,973.1739331,896.7398472
1,81,0.669734547,3539.987628,574.2779633,548.3095206
1,81,662.413485,884.7895179,1019.333646,11.42881386
1,81,0.233871764,3903.644342,360.6821589,14.73099311
1,81,5.085706464,983.3503902,2026.645222,1373.194194
1,81,26.21961013,635.9757797,510.631872,1027.05592
1,81,0.626287365,989.3951951,2005.166655,1003.145167
1,81,0.129526378,14820.36229,428.2473739,1090.155621
1,81,0.846212424,9227.964135,1455.807678,483.6697739
1,81,5.610617205,3384.750722,1855.392907,950.8440447
1,81,26.98169275,438.4615661,756.8762611,214.6451808
1,81,10.78675567,11124.82494,1292.528189,285.7298186
1,81,0.63608709,11472.16733,2073.445435,767.3508449
1,81,1.722248186,4396.415003,870.3443767,173.9760746
1,81,7.31453839,3251.708364,375.2048892,790.480758
1,81,3.705675669,4641.550899,253.9435586,282.4058046
1,81,1.009628348,471.0611173,645.1388337,317.7472084
1,81,2.098858618,1165.900223,2654.784423,311.0417632
1,81,0.483515044,1849.292646,298.7025689,171.0468839
1,81,1.765226787,4.064979138,731.1170577,597.2681266
1,81,1.719131256,3954.986159,1213.171546,477.022908
1,81,1.317576668,8192.104511,1675.248259,543.9297703
1,81,0.218689849,1416.410117,294.3716849,5.753756044
1,81,0.473705548,1081.033812,456.5375145,451.7714011
1,81,22.25166896,20314.964,2155.678409,1088.760185
1,81,0.528565898,22.09705207,2071.040193,722.6387076
1,81,5.521568593,415.7478766,564.913876,625.7357588
1,81,6.287704776,4110.244177,903.7556257,281.7482517
1,81,1.976932378,3834.360942,1546.614332,95.75253697
1,81,4.83241222,13103.72305,1926.430969,1187.829329
1,81,3.324047787,12567.26939,555.3748665,391.6326654
1,81,0.257456643,25809.92913,3181.394028,1510.759595
1,81,4.889859224,9625.415438,1340.032273,589.3170083
1,81,1.514282475,2429.258618,881.6205575,294.011909
1,81,1.338620233,14365.39591,1011.463538,1907.342908
1,81,0.371314445,2530.095344,2362.928674,313.7626032
1,81,5.422984206,4861.747676,1082.726692,214.6154736
1,81,0.897084443,2573.357035,433.9929018,27.79951465
1,81,0.141862552,21340.8291,551.1900066,104.0298915
1,81,2.18790797,4256.715219,1324.559205,387.032742
1,81,1.517899194,27005.96868,982.5989293,440.6507245
1,81,0.047760649,6911.680103,303.7098973,1571.087633
1,81,0.759641619,536.3423703,1004.500706,288.5127156
1,81,1.90795036,3948.428892,3283.632513,414.151354
1,81,0.260517378,8273.452084,530.1050583,375.5305073
1,81,3.519349237,7581.341016,1011.340667,686.5426617
1,81,2.562768662,14107.71695,1552.191759,1826.734829
1,81,1.167796219,2344.457941,134.4014123,229.664
1,81,11.45573101,325.7360682,1398.84915,466.7284291
1,81,5.873974878,969.0227848,511.4551872,36.66372515
1,81,6.371296611,2213.986709,2973.770524,253.7648562
1,81,1.783826046,15637.53339,2224.130195,1263.091999
1,81,1.639323725,1042.860682,952.6285226,1132.06829
1,81,2.246664187,14084.8244,1504.776218,198.9186081
1,81,1.949318675,16940.89247,1056.643013,1192.315425
1,81,19.4695023,12219.68468,1539.147603,1560.904008
1,81,0.310026699,260.2955473,692.1206851,407.8959718
1,81,6.179018973,14463.18441,1559.203543,224.1792225
1,81,5.511223706,5064.279773,624.3284813,1748.675115
1,81,2217.87141,9579.426436,2816.054755,2403.133266
1,81,6.295272065,1173.80135,1205.429182,1231.8357
1,81,1.284625581,22.1696543,2273.716065,1317.767463
1,81,2.907588793,1711.58413,803.8903325,272.3481798
1,81,0.855920286,8326.482428,1731.899628,22.05592143
1,81,0.868027864,432.3936357,348.1963394,346.9506296
1,81,0.935024315,911.6978562,371.0365376,155.0211013
1,81,2.865705729,949.5376579,427.9903023,364.1064086
1,81,0.805932235,8414.508355,350.7545399,436.258632
1,81,0.161854922,2184.730315,1319.840127,67.72300136
1,81,0.505407067,817.9260489,2854.155121,588.3071308
1,81,3.133729462,211.8013192,633.0508244,849.5762239
1,81,1.872433149,4695.708328,3221.552435,1692.835766
1,81,0.353576552,13025.56059,1544.515165,388.6858455
1,81,3.958014534,9146.452898,2181.36712,962.0608705
1,81,2.644108726,5027.028874,1772.232006,124.0686915
1,81,1.538039335,16886.91077,1236.867253,202.9800257
1,81,1.259309613,14656.20964,980.983048,223.6814553
1,81,0.543717568,67.14177981,422.5740822,1207.98476
1,81,0.616353597,4914.20225,258.5253668,598.1227656
1,81,0.246781086,917.2490935,905.8684137,746.8842732
1,81,1.594252982,351.0828744,797.37239,972.4209703
1,81,1.484410206,4646.601287,2229.534431,1312.907825
1,81,6.320227073,249.0842851,86.77371788,132.6463857
1,82,6.457599703,3505.245835,610.312947,326.853643
1,82,0.248813878,5934.318718,888.8015371,643.4057554
1,82,0.248813878,5934.318718,888.8015371,643.4057554
1,82,0.793830457,7048.172144,113.2670225,119.2091182
1,82,0.062753809,20.80671319,237.9531151,273.8158098
1,82,0.359498516,208.6557085,584.7669429,493.9016308
1,82,2.35230206,6921.545511,2402.314211,689.8525657
1,82,2.526355645,16199.33036,1064.360816,443.8632594
1,82,0.107860705,4892.065506,2257.006997,353.347712
1,82,1.816405232,1237.596676,3330.906392,102.5397196
1,82,5.44208493,2998.092695,734.6564986,214.2944971
1,82,3.486637471,546.3393978,415.8049053,338.8980254
1,82,1.160448133,4646.723219,1079.844437,646.0563966
1,82,1.556716298,22.72137748,2010.382263,615.5170639
1,82,1.45867791,4057.073328,3066.617496,762.5115692
1,82,2.540727793,21643.37023,2936.802913,376.8711193
1,82,2.362285327,13757.89168,2783.279466,244.7684222
1,82,4.321745817,1102.708704,1237.222096,944.1679261
1,82,0.209452471,23901.98072,2313.62463,230.3117552
1,82,0.291500655,11702.11527,1516.275498,525.1624379
1,82,2.905242914,5010.779296,3795.986485,722.1705407
1,82,1.447050944,248.5937313,581.7886698,699.5997576
1,82,4.281743842,19615.12209,2313.39323,617.1152504
1,82,0.1800162,17562.39377,795.4977942,483.9250424
1,82,1.433012321,9101.496432,1256.923253,929.758677
1,82,0.29638959,855.4357977,1013.415983,1025.227521
1,82,2.56488442,3547.462861,2633.15106,190.5571941
1,82,0.43470597,168.3383678,987.5113843,136.6957801
1,82,0.013187674,20.5837484,1362.901721,162.6196061
1,82,1.503209789,1172.749991,1257.08241,1045.319684
1,82,0.927685985,8377.175094,1099.205152,256.7802335
1,82,0.691768848,6986.220695,1740.605581,2286.50585
1,82,0.209593477,2411.397308,286.967617,385.865069
1,82,0.209593477,2411.397308,286.967617,385.865069
1,82,0.757889712,664.0303056,1006.174292,346.2838493
1,82,4.888990688,1089.74615,258.6137431,230.897212
1,82,3.033034685,2418.157446,319.5154888,2.49080797
1,82,1.204327731,213.5030596,972.2427738,219.2694318
1,82,0.127689551,919.7823001,2668.146778,516.5518525
1,82,0.637092612,1636.595566,1312.006077,368.2392956
1,82,1.896947685,3312.542203,1850.192404,192.4328873
1,82,5.049550941,1741.492211,725.568858,552.6094266
1,82,1.849946706,1239.197698,3179.123399,826.8428948
1,82,0.678092864,395.8906013,2814.543507,853.1719282
1,82,2.804279854,573.4333016,1665.824107,136.6829842
1,82,5.041755956,1384.352575,12.06755705,20.4586139
1,82,0.001968001,1046.067411,854.2140946,473.4070724
1,82,0.967745856,777.7109144,483.962425,73.73363603
1,82,1.050132764,3361.625497,1908.139587,484.4993397
1,82,1.381926977,2584.154675,1188.727737,534.0449014
1,82,1.252433645,19727.0436,228.328889,561.5460579
1,82,3.883599355,1920.796373,969.0141546,229.7321746
1,82,177.5171083,444.5325705,1147.740292,1723.312452
1,82,8.181383865,3112.085379,502.7673258,611.519214
1,82,0.288862372,1938.988743,1043.923675,803.7581653
1,82,4.868237178,3764.445199,1675.862782,694.601523
1,82,4.67071432,115.0510757,1247.50692,459.6688862
1,82,1.583699921,3711.222776,820.6731346,3.995755538
1,82,140.8067863,1208.862453,533.4283797,271.9148697
1,82,2.578903074,9584.796912,2133.36779,457.432287
1,82,3.364107499,1596.317939,478.3073974,1304.829632
1,82,0.848043475,46.53158811,2886.266335,1290.340437
1,82,0.646008301,215.4511456,3385.429628,1690.094985
1,82,3.217598835,815.7756747,1470.939809,484.811352
1,82,3.295112303,2716.792179,2068.198426,604.0694992
1,82,4.685070829,571.6801722,592.1499697,593.9514
1,82,3.392124026,4139.326284,89.21770912,509.9125025
1,82,1.47619056,17056.60162,223.2775842,661.2078695
1,82,0.01608649,3152.510819,342.0187807,50.43752304
1,82,2.235588135,346.6636477,184.2482728,426.6315766
1,82,1.568038597,18982.24764,153.6120015,256.7651892
1,82,143.5458617,2594.551698,2612.855292,766.4880507
1,82,0.904195915,17492.9451,611.9347829,79.0843423
1,82,0.130613614,74.09928683,55.59941258,235.0952252
1,82,0.705703095,10415.09328,3251.548133,834.059841
1,82,1.529934043,14489.78235,1028.87217,449.5294648
1,82,4.258669699,548.2468922,1910.258426,1065.152534
1,82,5.470485308,298.4099748,454.1763428,448.2252436
1,82,0.481936557,11230.42522,285.7356127,19.11600364
1,82,0.326723764,2430.229258,555.703392,879.1182899
1,82,0.886760482,16891.15171,695.5583577,491.0077385
1,82,0.983827075,7822.867434,169.1173584,562.9003377
1,82,1.407786869,3964.639179,600.4265851,33.50355547
1,82,1.162703477,7124.791796,1129.518237,1249.30277
1,82,4.693255964,4532.915353,533.9090657,1262.309492
1,82,1.293080351,8423.005002,959.9400198,71.2904968
1,82,3.532030939,10920.55563,1103.341977,891.5673745
1,82,8.95008996,1425.960653,472.8318048,1389.968016
1,82,2.19109962,29.06702697,3346.033947,843.0144923
1,82,326.5695068,2127.505649,739.183735,501.3065939
1,82,3.574933823,19946.02913,1223.09599,104.3244783
1,82,0.818363238,10759.38687,3578.891971,2126.228949
1,82,0.370792061,196.4644501,1012.359285,283.8044045
1,82,4.201954714,2255.992941,2829.590131,508.9921188
1,82,2.771675541,9579.052141,801.1519054,32.82494815
1,82,0.687881357,3953.078895,631.5363826,50.96937068
