Occurance,Landcover,Dist_WA,Dist_W
1,24,87.43080706,337.9863696
1,24,3203.785017,433.9060731
1,24,584.3193153,482.6377222
1,24,757.8449811,797.8275205
1,24,2222.211312,1553.95784
1,24,2844.648072,805.5063878
1,24,2925.478957,101.7819092
1,24,308.4195258,113.7281363
1,24,2481.100216,360.1863823
1,24,667.9117058,1077.915573
1,24,1728.828197,1410.519007
1,24,2988.309162,371.7853026
1,24,1333.681541,605.6226416
1,24,728.9515754,785.0665354
1,24,882.2867183,885.9101343
1,24,738.5156738,102.7256208
1,24,1193.43059,367.3980724
1,24,-1,-1
1,24,798.7554632,157.2423048
1,24,2361.488809,78.03599334
1,24,1577.124245,161.792888
1,24,87.23554917,802.0613904
1,24,374.1780569,686.5464931
1,24,852.4830877,66.92903574
1,24,5750.349477,657.7303181
1,31,626.6661761,802.7404316
1,31,1876.861388,778.6441149
1,31,1078.134139,143.6603371
1,31,468.3304263,1500.080753
1,31,380.4500126,1486.712579
1,31,380.4500126,1486.712579
1,31,1121.117723,1513.041803
1,31,801.3627859,328.9427977
1,31,2192.290826,606.3536589
1,31,1225.864003,472.3200635
1,31,2153.433268,675.1794401
1,31,961.0855738,23.95296535
1,31,1041.896239,272.3415703
1,31,5271.79148,603.3173774
1,31,1895.389807,652.7237512
1,31,1024.046355,902.8757234
1,31,67.54147809,72.97724098
1,41,727.1266498,41.47570946
1,41,520.0925702,262.569189
1,41,930.9095055,222.9551525
1,41,930.2049016,717.1681778
1,41,317.4565703,323.7231534
1,41,1916.346904,360.450481
1,41,6129.683109,967.2254377
1,41,1312.506998,247.0325293
1,41,59.42048266,447.9041897
1,41,1692.65286,1158.923695
1,41,897.7743879,1026.101436
1,41,1979.489103,803.539262
1,41,139.9190245,166.0433156
1,41,1209.910084,383.7611966
1,41,1174.550596,129.5950369
1,41,2545.741739,921.5158579
1,41,257.310273,249.1711357
1,41,2824.591746,289.5277752
1,41,2374.456529,338.2731819
1,41,58.48044202,108.8798745
1,41,174.4427065,891.6313727
1,41,2082.229525,1088.811124
1,41,589.029379,522.8799608
1,41,2535.647778,89.57460801
1,41,1765.269382,1027.084882
1,41,157.4914935,112.0538558
1,41,335.0963153,526.864082
1,41,103.5847489,34.88836583
1,41,714.3074501,678.7190769
1,41,2350.060385,328.1658121
1,41,1545.364303,598.2070963
1,41,956.7875015,1326.784322
1,41,2032.640181,409.9387837
1,41,2057.775708,356.3018493
1,41,664.2808428,297.8355338
1,41,414.4265577,1111.142769
1,41,2198.603399,87.38083478
1,41,2138.196609,447.7791375
1,41,365.8715498,516.8492536
1,41,305.3967456,266.9533806
1,41,746.6984814,326.8201067
1,41,2298.689944,1017.699077
1,41,406.2728048,18.663777
1,41,281.8497024,361.4289561
1,41,1123.225425,620.4008266
1,41,1222.892137,356.0542526
1,41,180.6706745,238.8118588
1,41,1943.65081,1361.709478
1,41,505.957727,1444.790627
1,41,923.8869542,1343.754256
1,41,1250.132612,273.4351127
1,41,1087.498174,1158.160711
1,41,2761.978589,258.5843519
1,41,148.1081222,1067.691122
1,41,1777.05845,2273.694164
1,41,2728.476337,65.64993375
1,41,955.5564951,1168.068277
1,41,1750.208484,1575.508197
1,41,739.2309181,873.5927813
1,41,708.9216807,921.6405292
1,41,487.2660089,105.6675271
1,41,1282.352444,485.0997321
1,41,2118.515753,703.6177998
1,41,1746.084675,126.9877245
1,41,657.3026114,436.059361
1,41,1122.424942,212.8105998
1,41,677.6103988,1355.597614
1,41,553.4569081,135.625137
1,41,499.7191406,332.8807393
1,41,654.4603807,438.2293993
1,41,337.5223948,346.3229019
1,41,476.0082383,37.26549958
1,41,541.2780834,202.0964801
1,41,1599.641182,834.0175089
1,41,445.4218468,300.7898044
1,41,2443.214867,180.1093802
1,42,1686.718116,1299.243311
1,42,1971.394286,102.5554845
1,42,158.5868713,371.9094763
1,42,1328.444466,1756.124463
1,42,1802.811944,67.61492262
1,42,1290.239062,430.8060018
1,42,435.5563046,973.8065181
1,42,901.222499,328.3126562
1,42,45.4297518,752.1844229
1,42,1661.549264,908.7723944
1,42,808.2242315,3.199844411
1,42,1244.919765,169.5696124
1,42,3848.145937,2166.719263
1,42,1037.235342,110.4360506
1,42,1882.613672,424.8154678
1,42,26.01631587,49.46978048
1,42,661.2248054,277.9053385
1,42,653.567779,61.20194291
1,42,2736.270027,3.542464529
1,42,2593.506511,175.4431643
1,42,1651.168366,182.2345132
1,42,951.0754054,257.4527363
1,42,533.3151957,471.6527109
1,42,512.6600016,143.4652401
1,42,691.0474469,853.6024554
1,42,1342.088265,346.8983412
1,42,785.3122678,315.8431526
1,42,86.5249888,1194.209816
1,42,1189.622358,1221.445832
1,42,1339.235833,1104.772286
1,42,570.0605957,1166.239973
1,42,1349.4508,402.7145468
1,42,423.3429287,1149.760744
1,42,1776.959808,315.5188181
1,42,743.4992623,1062.019319
1,42,244.1508878,178.4392217
1,42,1033.753746,1141.282962
1,42,398.173043,1224.275816
1,42,390.9981388,301.1304856
1,42,1767.308207,518.1538347
1,42,359.4373125,1605.73364
1,42,258.7138534,497.7099657
1,42,3081.872927,685.7759913
1,42,419.2367449,1092.31579
1,42,540.9163621,734.7279025
1,42,314.1507816,485.1873449
1,42,682.9595989,1909.815564
1,42,1914.16262,1131.429652
1,42,711.8487174,337.0774647
1,42,1932.982131,552.42005
1,42,3403.766992,207.4114327
1,42,1898.511533,550.8176936
1,42,918.8424882,615.3133535
1,42,350.3547996,115.6677784
1,42,521.3509937,516.1896632
1,42,1105.450997,100.0290881
1,42,218.2562939,481.2025869
1,42,879.2323802,115.5751704
1,42,1295.184424,507.249384
1,42,1170.160066,304.1640661
1,42,531.0810368,544.4785563
1,42,1076.291579,899.8585236
1,42,1478.725075,607.5558366
1,42,4078.811261,1057.265856
1,42,203.3070971,18.85163989
1,42,1236.82295,541.5945079
1,42,855.7098506,806.5226273
1,42,2736.567538,155.8996149
1,42,297.9797812,235.2001128
1,42,1516.260381,328.6943239
1,42,518.3240921,147.8707955
1,42,995.9456788,325.0796222
1,42,2378.563088,296.0764725
1,42,271.3137476,1142.325605
1,42,923.6738879,135.4456498
1,42,432.8913556,230.2933101
1,42,4426.524728,101.0111577
1,42,1574.418958,477.8685515
1,42,2398.559095,1533.667763
1,42,359.3812162,514.6418998
1,42,488.6520425,112.9622743
1,42,448.7823397,458.8190916
1,42,1518.076913,10.57931102
1,42,862.2229119,488.7628807
1,42,1207.637211,515.0766468
1,42,1028.536909,637.2654006
1,42,69.27195532,72.960224
1,42,2398.231681,295.1645962
1,42,364.9248628,377.4160826
1,42,2267.577915,1142.894142
1,42,2267.577915,1142.894142
1,42,98.43494217,132.9694186
1,42,411.9957917,766.3293029
1,42,720.1987079,620.3955825
1,42,1188.454812,26.11900696
1,42,1727.737482,281.0416003
1,42,1177.715601,84.09092502
1,42,70.28686493,80.50166913
1,42,331.8567784,1300.032423
1,42,336.1658128,101.9955401
1,42,1876.102863,2644.101936
1,42,748.3527168,110.0432064
1,42,1662.012273,404.9402217
1,42,121.1769779,1352.187086
1,42,1076.733994,287.0861255
1,42,1992.320136,153.4058673
1,42,114.3628393,122.3383585
1,42,2981.609897,56.22627438
1,42,1509.029139,1032.670551
1,42,1666.310022,743.3437039
1,42,482.9017924,135.5829839
1,42,600.995409,2192.97657
1,42,2015.477395,886.6324623
1,42,262.3866261,494.4971627
1,42,740.7188894,1277.05972
1,42,913.6461096,428.2883661
1,42,1008.238572,715.3178075
1,42,479.9075552,735.6042074
1,42,560.8742065,164.5526114
1,42,2118.057643,404.6586592
1,42,122.7107003,1649.018366
1,42,2489.958009,37.7666816
1,42,936.5871513,837.169425
1,42,2259.932067,1539.567125
1,42,626.3013863,396.7704035
1,42,827.8543851,347.0210139
1,42,1152.503387,1247.058354
1,42,2083.85159,1120.037489
1,42,339.8499059,933.0319547
1,42,163.4252771,748.2102176
1,42,1180.381218,113.4991722
1,42,1809.139284,631.7754515
1,42,1338.445091,158.6836149
1,42,615.4756893,889.1615397
1,42,2054.948121,1474.701965
1,42,328.2871434,338.1286123
1,42,963.9355864,50.20597023
1,42,1225.539909,214.5640468
1,42,325.3419164,48.17451872
1,42,1278.410111,595.8489667
1,42,472.6581727,296.8665545
1,42,1002.45474,318.0552846
1,42,447.5957726,774.2409514
1,42,1549.111571,1428.458218
1,42,1458.388492,1451.776518
1,42,633.7325251,797.431913
1,42,2143.477955,491.7362842
1,42,514.8078928,964.9668718
1,42,833.1498573,504.0584727
1,42,2299.528459,396.9311196
1,42,1424.0085,676.8650071
1,42,940.1036526,1342.359877
1,42,1546.292677,329.5970595
1,42,700.1422756,849.4602173
1,42,417.653668,357.1398424
1,42,1758.631865,1143.016151
1,42,73.09588528,223.8604743
1,42,1488.715747,417.7998185
1,42,2163.733914,1138.571016
1,42,1838.231582,314.4409732
1,42,120.8994494,65.77948693
1,42,632.7202902,1187.347878
1,42,331.793741,308.6728818
1,42,441.4515932,471.846665
1,42,263.9334438,944.5670593
1,42,739.5564888,18.52529265
1,42,2233.094089,114.7640095
1,42,3702.801865,64.5120885
1,42,111.6012352,124.3400178
1,42,1767.143163,535.2119297
1,42,2660.259502,191.9396254
1,42,472.1154052,1610.707793
1,42,565.9024605,741.646204
1,42,3051.601273,142.148588
1,42,2330.16839,290.5514794
1,42,3857.7231,475.437166
1,42,520.6071669,278.8828402
1,42,2498.352763,2163.236113
1,42,314.3266818,111.4450843
1,42,1934.198906,737.6454836
1,42,1985.95945,436.0526069
1,42,1096.14638,1161.979951
1,42,251.6673279,236.9275308
1,42,2564.663263,201.0233686
1,42,292.7886429,659.0859077
1,42,981.6609093,312.0034591
1,42,426.1495789,348.5544699
1,42,476.5756958,1307.884625
1,42,113.2801169,118.0070226
1,42,842.3599023,47.0479301
1,42,691.9058984,252.9166627
1,42,1835.052533,397.0091362
1,42,1718.984288,523.3653839
1,42,92.58183774,41.2390069
1,42,1558.659609,718.3626293
1,42,620.6693158,228.3392758
1,42,301.1541319,155.2160675
1,42,0,0
1,42,52.5699402,145.7818606
1,42,0,0
1,42,448.5004857,434.9335099
1,42,1592.621424,446.9291327
1,42,2210.922358,785.7606928
1,42,562.2898385,944.13303
1,42,2004.225074,155.5506393
1,42,917.7910277,103.5813105
1,42,2765.820579,124.2820976
1,42,749.1903061,386.9443837
1,42,837.9099645,355.4288068
1,42,1238.451393,403.2060749
1,42,2489.263105,240.7789879
1,42,1149.103539,815.0318704
1,42,200.9851119,623.1582617
1,42,1791.199975,1057.889841
1,42,908.8610628,496.8454812
1,42,1958.573055,326.5651669
1,42,1812.506555,7.020335515
1,42,3370.832798,1273.786755
1,42,846.5731629,0.906831429
1,42,651.1794324,493.3653879
1,42,3160.627286,1882.08113
1,42,1741.866497,456.8275423
1,42,854.6372024,39.28093233
1,42,692.5698667,948.3700068
1,42,156.345348,85.74654678
1,42,910.8555935,545.9763758
1,42,1186.33428,492.2991559
1,42,1243.312816,547.7809476
1,42,1268.433209,764.7400254
1,42,223.0199246,409.703354
1,42,1070.562479,364.8118543
1,42,896.7233914,155.6227848
1,42,156.7666662,162.7486144
1,42,1223.783439,219.4869894
1,42,217.7375769,225.8299871
1,42,944.0371518,1097.761383
1,42,310.010058,1739.023509
1,42,1205.962935,980.9069777
1,42,850.5455642,1113.627595
1,42,1254.477518,178.7352715
1,42,2037.328556,304.8010283
1,42,2027.594629,808.498439
1,42,2467.351238,292.779619
1,42,575.1836937,394.0197868
1,42,1148.760885,495.0367653
1,42,682.0276303,900.548477
1,42,1827.570491,308.6934613
1,42,1184.270296,615.3272574
1,42,1567.686355,176.5990997
1,42,1800.057455,135.6255392
1,42,391.0023486,498.5380128
1,42,284.0420271,192.1300057
1,42,2528.102316,456.9721261
1,42,1676.229868,953.6593344
1,42,2159.767812,1276.982377
1,42,78.34608357,554.8243206
1,42,2556.848774,508.3156003
1,42,1091.907768,419.8954732
1,42,1466.169024,130.7521257
1,42,2728.20322,934.2253307
1,42,3688.716147,1273.721569
1,42,1533.217643,307.4322413
1,42,1301.958572,59.87463126
1,42,423.186312,2007.486885
1,42,635.6875885,2372.69189
1,42,5072.365998,1037.129204
1,42,2164.50073,220.0530871
1,42,1102.887432,1183.452051
1,42,1521.834219,141.2427244
1,42,506.707087,297.1578526
1,42,571.7100061,1100.162282
1,42,1632.440639,372.9040812
1,42,1224.043324,984.0123817
1,42,-1,-1
1,42,113.8120141,153.3347698
1,42,622.0725361,634.3960715
1,42,742.2004705,240.9033268
1,42,1027.913053,413.809791
1,42,182.3394374,556.7050987
1,42,1146.005148,341.1394553
1,42,2451.699754,178.0813562
1,42,668.5756769,557.1357145
1,42,1420.725556,513.7381134
1,42,1153.297618,10.45467118
1,42,2285.847893,681.101849
1,42,2821.90735,905.6213243
1,42,1780.574704,990.9438847
1,42,2349.153624,353.8274133
1,42,974.291064,821.6619391
1,42,2719.403409,970.4852438
1,42,497.0717817,539.5622838
1,42,2195.683486,376.4568643
1,42,2500.178144,180.0936452
1,42,628.0034765,799.1114076
1,42,143.8632564,466.7487682
1,42,2248.872746,181.543415
1,42,1758.384376,102.6474543
1,42,431.8418662,57.69525219
1,42,1467.627003,732.4839158
1,42,1950.865827,1218.67277
1,42,2193.576182,462.0907155
1,42,1926.087272,143.3419426
1,42,2158.918607,443.4700287
1,42,769.0345099,279.7762334
1,42,2033.538316,1136.824007
1,42,1292.001368,435.8623374
1,42,2615.359975,305.2778979
1,42,452.974891,528.1566759
1,42,1297.195333,179.1093712
1,42,2362.119614,32.26855143
1,42,474.1505782,199.8301466
1,42,3184.682027,414.2684802
1,42,1802.91597,1484.307382
1,42,602.6832539,210.5752006
1,42,1644.92834,131.9759891
1,42,651.3862307,269.0052688
1,42,591.8645171,28.39336566
1,42,1498.794293,454.1546894
1,42,390.8888795,255.6265264
1,42,1630.501255,39.92449599
1,42,541.7530809,66.41027707
1,42,1401.781006,345.4235002
1,42,649.1448172,118.5487351
1,42,1337.731061,296.2674817
1,42,1277.828496,410.0420043
1,42,1711.260915,47.49916823
1,42,998.7398395,1123.35085
1,42,664.5343048,86.90453637
1,42,1244.896479,138.3296388
1,42,425.4879397,28.52980339
1,42,129.3606763,325.1544837
1,42,6047.273365,590.8932991
1,42,2101.161844,58.20121647
1,42,1544.987303,1056.329963
1,42,2622.470718,247.6265957
1,42,760.3340748,960.1730672
1,42,1170.701246,1206.4219
1,42,4094.666048,44.38029181
1,42,1426.827862,711.2969126
1,42,1972.931439,374.0110419
1,42,1993.260122,507.1904999
1,42,227.3694362,124.9732047
1,42,390.384811,280.5804358
1,42,131.6393402,1012.890763
1,42,1945.898881,519.8586892
1,42,114.9252531,98.16533803
1,42,322.6466017,372.5686365
1,42,209.0936757,739.1468255
1,42,1000.842012,795.7954649
1,42,2160.374373,770.8897947
1,42,1521.588961,20.49668044
1,42,375.0102199,837.4755786
1,42,858.0414393,121.5243597
1,42,859.6155485,738.0126261
1,42,1662.477438,641.5737443
1,42,200.6630095,651.4156357
1,42,1041.846743,382.8598175
1,42,361.6378154,892.8032087
1,42,1166.176744,463.3907908
1,42,3793.808797,1981.357504
1,42,1130.595468,82.92838312
1,42,2256.850766,727.7033973
1,42,4768.985895,433.2400994
1,42,52.29156792,83.14766177
1,42,1894.176889,691.7062515
1,42,1157.207353,314.0278586
1,42,609.6472903,176.5133219
1,42,2426.720526,548.6924987
1,42,80.03848622,1559.72188
1,42,745.4350663,679.3380205
1,42,990.0462283,1105.007712
1,42,511.6201727,618.9446167
1,42,2009.523492,750.2515256
1,42,1239.344804,140.6305913
1,42,896.3232292,278.3882001
1,42,640.6796729,68.01239474
1,42,3045.64707,1457.148852
1,42,536.3421369,281.1853786
1,42,324.9100382,237.6820302
1,42,1348.064154,679.0629218
1,42,2448.860031,59.07921226
1,42,1039.909452,386.7145655
1,42,1121.803335,758.0382659
1,42,1782.781483,703.7949592
1,42,166.6067585,78.00121696
1,42,146.8963605,145.1856345
1,42,175.7104399,282.7820124
1,42,935.3795821,315.8097495
1,42,486.1574911,2303.864055
1,42,435.6196376,273.4534514
1,43,705.8305175,217.5752177
1,43,423.2584171,429.8091712
1,43,4990.414759,1571.901816
1,43,398.9572129,1223.168437
1,43,-1,-1
1,43,1252.3486,336.6041805
1,43,1175.003656,6.641658631
1,43,-1,-1
1,43,1261.384002,1318.496043
1,43,1582.410567,1859.492781
1,43,3590.391582,1718.535819
1,43,413.4581951,195.527294
1,43,648.9267243,89.2036163
1,43,918.0308831,734.0562738
1,43,362.0751543,297.2609454
1,43,524.414659,515.8079899
1,43,885.3950323,167.0710302
1,43,396.6327024,19.48918764
1,43,1146.685461,285.4555567
1,43,2292.590844,1193.577679
1,43,835.8777812,147.3701549
1,43,1422.755896,65.19472249
1,43,177.1991374,206.4273994
1,43,1160.282207,953.4753245
1,43,1965.99321,712.6074066
1,43,1957.902076,742.2041721
1,43,604.2477958,141.8463252
1,43,1033.507705,869.0229272
1,43,800.6412032,541.3474462
1,43,2008.240136,1597.560843
1,43,1970.421796,862.526494
1,43,286.2772978,363.508701
1,43,1507.613783,61.6586754
1,43,1630.380549,241.2414841
1,43,27.59678342,81.83273281
1,43,938.4086931,539.3955291
1,43,0,0
1,43,1497.064379,9.307916157
1,43,466.6827681,120.1387899
1,43,1554.740372,181.4356492
1,43,1848.459841,785.4651173
1,43,1100.400811,1116.007551
1,43,1463.399273,328.0219353
1,43,2305.589349,493.394635
1,43,840.8597454,838.8207622
1,43,470.6759568,186.5849497
1,43,1812.322465,131.8048277
1,43,2537.529893,456.7106732
1,43,1878.665117,338.233305
1,43,927.1998083,1059.090925
1,43,633.7053918,1112.166064
1,43,1763.420618,573.9023817
1,43,310.1408129,2177.333809
1,43,462.9852032,458.193893
1,43,833.0065189,335.5081323
1,52,174.9954822,564.5286348
1,52,543.7371988,484.2753525
1,52,170.8433733,835.3103135
1,52,2192.833608,1263.738367
1,52,445.5807574,573.6169017
1,52,582.1606284,1019.814526
1,52,2098.683454,1600.389837
1,52,1436.943309,289.8336758
1,52,271.5872333,602.6713698
1,52,922.5780464,153.5552883
1,52,874.9222116,897.3843286
1,52,332.300462,503.5588665
1,52,515.1773999,285.5439139
1,52,474.6503774,924.1044793
1,52,246.5459677,326.1154463
1,52,1606.393081,523.00191
1,52,659.9259538,907.4211191
1,52,266.2872442,410.8111879
1,52,1840.083983,797.1941439
1,52,-1,-1
1,52,1997.261703,123.0003792
1,52,587.8361266,608.4282618
1,52,84.6891182,80.35048892
1,52,310.856501,314.2224679
1,52,365.8054939,33.69070266
1,52,683.151122,52.87393149
1,52,768.0023297,422.7352766
1,52,859.4167429,206.7258437
1,52,2546.654636,42.26745199
1,52,-1,-1
1,52,-1,-1
1,52,250.5434657,1293.915005
1,52,757.2689395,146.5323298
1,52,1079.630651,319.4075167
1,52,414.1886951,357.3535045
1,52,550.1918528,435.0299847
1,52,363.1823317,1451.78067
1,52,773.4451673,887.1016633
1,52,434.1913653,434.029979
1,52,1826.297353,136.3261739
1,52,-1,-1
1,52,2942.705439,2933.804577
1,52,0,476.8430109
1,52,835.1968125,152.1154175
1,52,1996.668795,2161.574105
1,52,545.5669084,242.9348382
1,52,2355.949294,2046.75847
1,52,-1,-1
1,52,-1,-1
1,52,1714.428813,1691.63654
1,52,2343.142851,96.55434635
1,52,3816.33964,444.7254494
1,52,-1,-1
1,52,1790.696272,3.81019531
1,52,582.7929088,801.0045686
1,52,-1,-1
1,52,798.2213508,1156.016407
1,52,660.874933,815.7487126
1,52,-1,-1
1,52,3751.873655,1054.707838
1,52,1067.852631,353.6598615
1,52,3965.257796,1314.135296
1,52,3965.257796,1314.135296
1,52,3013.21588,302.7207316
1,71,508.1883938,255.5368736
1,71,2206.593698,1155.617823
1,71,3048.079713,1328.398984
1,71,3799.907335,1680.525167
1,71,589.1463606,54.77389432
1,71,1545.557828,258.4939576
1,71,456.4616848,1028.759268
1,71,2206.984975,1339.603318
1,71,757.1929623,525.2783323
1,71,532.9072256,48.05095171
1,71,2168.859327,705.0899628
1,71,550.9493291,757.2088334
1,71,449.1621626,22.19437397
1,71,517.9182079,838.8227016
1,71,1507.367783,1224.996562
1,71,892.1132565,442.2684545
1,71,1935.192921,640.0054649
1,71,258.6164161,156.8714607
1,71,591.8250276,780.6013008
1,71,653.8054411,719.2880204
1,71,181.6885533,749.8960885
1,71,617.7131587,1423.019675
1,71,639.8480238,157.1220026
1,71,1226.502302,316.5387464
1,71,6233.02299,736.2454743
1,71,647.2177789,226.6459362
1,71,931.863807,285.2921167
1,71,1219.726413,1912.227398
1,71,697.7025205,582.8640388
1,71,1264.578695,1139.51309
1,71,897.552267,493.9871137
1,71,2078.263227,12.79109993
1,71,2090.530757,459.1796689
1,71,2312.373368,1166.511893
1,71,1861.790615,664.0939439
1,71,2375.611011,120.435861
1,71,508.0978526,73.02474203
1,71,2881.153059,1229.094601
1,71,957.8867533,413.417278
1,71,499.4507424,487.1868502
1,71,407.6776441,374.0685756
1,71,703.6205208,477.7596464
1,71,482.5063758,1282.904652
1,71,146.4546067,1243.0716
1,71,2976.271865,19.5479205
1,71,2976.271865,19.5479205
1,71,685.519415,548.9895643
1,71,1192.936754,2111.790866
1,71,458.470921,410.4610849
1,71,1645.575242,908.5615296
1,71,818.6698294,293.2859163
1,71,1489.629396,564.0741344
1,71,1257.472868,113.7392807
1,71,90.80785373,1553.193292
1,71,792.1648456,175.9203025
1,71,2145.030276,440.6033682
1,71,1628.071621,503.4511098
1,71,2052.648227,1057.293695
1,71,2272.70087,88.2578395
1,71,4115.568183,127.8264252
1,71,6116.516561,940.9907533
1,71,613.4974724,173.0075914
1,71,1294.487314,1983.647492
1,71,212.5214323,189.0784417
1,71,1251.814505,178.5214463
1,71,0,1348.328346
1,71,62.41465298,22.18891827
1,71,221.8975789,1685.130936
1,71,302.9872452,358.3425817
1,71,1539.465609,1425.616831
1,71,232.906951,122.2728035
1,71,1018.084059,772.8758995
1,71,47.49337671,361.7935701
1,71,1388.556077,1889.123484
1,71,2148.182654,1479.183435
1,81,609.4326306,13.15854885
1,81,2616.562736,1197.525667
1,81,956.0239797,484.7657435
1,81,544.5938107,1697.722065
1,81,978.8164663,713.595335
1,81,47.34295462,52.80120226
1,81,290.8110215,83.37092586
1,81,1055.043905,503.3029496
1,81,3637.440519,697.3762861
1,81,0,0
1,81,3162.760742,1579.714308
1,81,356.0411352,269.5484765
1,81,387.8448584,28.71555776
1,81,4131.819357,3286.82579
1,81,1069.29563,708.4220361
1,81,3087.072788,102.2350063
1,81,154.6173768,371.9346544
1,81,1390.021467,609.8419259
1,81,1930.78251,407.3501309
1,81,1057.782248,1193.728753
1,81,791.7988264,76.64664803
1,81,2865.892515,269.2439375
1,81,982.981539,245.9229166
1,81,2155.314046,591.5155561
1,81,1319.669262,518.9035539
1,81,1135.39345,121.6218398
1,81,337.8463379,288.5124778
1,81,1084.444594,273.5272319
1,81,2423.446671,543.9545694
1,81,896.3248374,1349.104274
1,81,4878.03869,101.4907336
1,81,955.9571284,254.1659766
1,81,1032.907677,859.9301881
1,81,555.4814225,881.9645323
1,81,603.6253635,675.911835
1,81,573.8708052,28.11054357
1,81,254.2459459,77.85586382
1,81,660.7745353,552.3255016
1,81,961.7476928,338.7266641
1,81,1238.143784,287.1767232
1,81,672.8638162,1010.15442
1,81,672.8638162,1010.15442
1,81,2002.33067,811.3294628
1,81,2144.336181,1197.14502
1,81,2280.797889,213.9723104
1,81,2717.36907,260.9155568
1,81,55.4166593,1602.516248
1,81,766.7992369,2202.17994
1,81,1770.506822,1693.343382
1,81,1087.112077,156.7190037
1,81,1802.489223,2701.874939
1,81,110.4362197,110.7171127
1,81,119.8028772,120.7693722
1,81,2331.708777,1006.470063
1,81,590.6744406,1689.22035
1,81,1185.395959,475.8416894
1,81,1448.96658,1084.564393
1,81,485.3088557,100.6366254
1,81,654.5327531,531.0241281
1,81,90.57187323,95.82995358
1,81,396.4224776,255.0464301
1,81,1854.744428,725.4972122
1,81,1455.929188,1325.909859
1,81,1889.678071,147.2567498
1,81,1007.838969,1243.104727
1,81,432.1990051,637.8819095
1,81,227.5656104,87.21454006
1,81,525.4673806,143.7496843
1,81,213.5275375,295.9662516
1,81,2222.205803,1254.268041
1,81,1082.488433,388.3450055
1,81,1065.900289,183.5250311
1,81,2366.344596,646.5224322
1,81,2355.41491,297.1985728
1,81,1292.770391,527.6530502
1,81,612.4318865,433.6072167
1,81,2176.345727,1062.241305
1,81,1501.357607,510.9246632
1,81,2354.752094,226.968111
1,81,3446.912134,227.2527671
1,81,860.5300623,351.0281139
1,81,1342.695562,403.130509
1,81,1505.676569,326.3282612
1,81,797.2219021,456.1635766
1,81,1596.289409,381.8183702
1,81,371.2486453,860.5887421
1,81,1715.013303,669.6245115
1,81,2591.203426,325.8237494
1,81,1277.092292,523.5417907
1,81,2210.470559,502.5180617
1,81,2345.025458,368.8397606
1,81,2858.233597,2453.281608
1,81,795.5608516,677.03858
1,81,2112.294304,422.6893794
1,81,575.5540405,126.5106433
1,81,925.002908,236.4471052
1,81,1876.451358,940.1226651
1,81,2528.654921,1184.253612
1,81,-1,-1
1,81,723.9775478,63.72456481
1,81,2029.750237,183.5443053
1,81,361.7105037,1333.239868
1,81,361.7105037,1333.239868
1,81,675.9350491,558.1318617
1,81,-1,-1
1,81,-1,-1
1,81,-1,-1
1,81,571.703476,1045.707649
1,81,-1,-1
1,81,1015.169158,475.3180612
1,81,1072.283324,708.5836027
1,81,115.9360276,78.39034822
1,81,895.7358259,2060.260253
1,81,49.55231134,48.52373047
1,81,-1,-1
1,81,1060.009228,760.120613
1,81,1590.983529,197.5991856
1,81,4056.340082,1422.962067
1,81,-1,-1
1,81,3792.586171,1664.287218
1,81,3912.373171,449.7473904
1,81,453.1761995,460.8242986
1,81,734.5175916,124.226572
1,81,3141.459561,1432.82566
1,81,1816.502693,2002.779125
1,81,2693.834821,406.7006465
1,81,1223.378068,66.31392512
1,81,985.0404141,1237.172287
1,81,616.2964212,1634.799447
1,81,2573.511232,240.3380582
1,81,718.8203075,326.2605883
1,81,869.606874,2281.22576
1,81,255.7609383,240.4965619
1,81,361.8418216,1204.367054
1,81,1058.745328,1889.792308
1,81,2194.026012,2.166008723
1,81,5018.778853,1663.107306
1,81,1070.143027,2147.031534
1,81,95.13022986,28.6744618
1,81,850.6374119,168.0595477
1,81,436.4814494,236.9175212
1,81,264.5348695,315.2613633
1,81,544.211252,75.10703097
1,81,1081.886622,1238.98999
1,81,193.3553302,116.7796126
1,81,447.2789498,817.0143986
1,81,418.951586,684.6605826
1,81,114.7825571,273.4832507
1,81,0,0
1,81,2118.34757,1839.301475
1,81,1160.721766,480.5009455
1,81,385.0812502,389.2184293
1,81,2146.941551,1857.281747
1,81,334.1615111,504.073355
1,81,651.8514414,306.2941595
1,81,1270.009019,833.779417
1,81,973.1739331,896.7398472
1,81,574.2779633,548.3095206
1,81,1019.333646,11.42881386
1,81,360.6821589,14.73099311
1,81,2026.645222,1373.194194
1,81,510.631872,1027.05592
1,81,2005.166655,1003.145167
1,81,428.2473739,1090.155621
1,81,1455.807678,483.6697739
1,81,1855.392907,950.8440447
1,81,756.8762611,214.6451808
1,81,1292.528189,285.7298186
1,81,2073.445435,767.3508449
1,81,870.3443767,173.9760746
1,81,375.2048892,790.480758
1,81,253.9435586,282.4058046
1,81,645.1388337,317.7472084
1,81,2654.784423,311.0417632
1,81,298.7025689,171.0468839
1,81,731.1170577,597.2681266
1,81,1213.171546,477.022908
1,81,1675.248259,543.9297703
1,81,294.3716849,5.753756044
1,81,456.5375145,451.7714011
1,81,2155.678409,1088.760185
1,81,2071.040193,722.6387076
1,81,564.913876,625.7357588
1,81,903.7556257,281.7482517
1,81,1546.614332,95.75253697
1,81,1926.430969,1187.829329
1,81,555.3748665,391.6326654
